name,seqid,value,gain
# Integration time: 400ms
# Taking 20 measurements each
# Captured with the code version:
# https://github.com/diy-fluorometer/aolw2018-capetown/tree/master/code/gainTest, commit 1150cda
# All samples had a volume of 50ul. All samples had 10ul of dye stock,
# prepared by mixing 1ul of GelGreen 10000X and 99ul of water.
# DNA used in the MS sample was extracted from Robert's mouth swab with QuickExtract
# 300ul of QE + four mouth swabs
# TU1, TU3, TU4 and ctrl_dye_water were from previous experiment
# emptybox, ctrl_dye_water, ctrl_dye_qe, TU1, TU3, TU4, MS, MS2
# started at 15:17pm on 27.04.2018
# CHANGED THE FILTERS from acrylic 510nm to dichroic + glass
TU4,11,3,LOW
TU4,12,32357,MAX
TU4,12,1402,HIGH
TU4,12,81,MED
TU4,12,4,LOW
TU4,13,32391,MAX
TU4,13,1404,HIGH
TU4,13,81,MED
TU4,13,3,LOW
TU4,14,32414,MAX
TU4,14,1404,HIGH
TU4,14,82,MED
TU4,14,4,LOW
TU4,15,32460,MAX
TU4,15,1407,HIGH
TU4,15,82,MED
TU4,15,4,LOW
TU4,16,32467,MAX
TU4,16,1408,HIGH
TU4,16,82,MED
TU4,16,3,LOW
TU4,17,32533,MAX
TU4,17,1409,HIGH
TU4,17,82,MED
TU4,17,3,LOW
TU4,18,32562,MAX
TU4,18,1410,HIGH
TU4,18,81,MED
TU4,18,3,LOW
TU4,19,32588,MAX
TU4,19,1412,HIGH
TU4,19,82,MED
TU4,19,4,LOW
TU4,20,32612,MAX
TU4,20,1413,HIGH
TU4,20,82,MED
TU4,20,3,LOW
MS,1,24408,MAX
MS,1,1062,HIGH
MS,1,62,MED
MS,1,2,LOW
MS,2,24581,MAX
MS,2,1065,HIGH
MS,2,62,MED
MS,2,2,LOW
MS,3,24605,MAX
MS,3,1066,HIGH
MS,3,61,MED
MS,3,2,LOW
MS,4,24630,MAX
MS,4,1066,HIGH
MS,4,62,MED
MS,4,2,LOW
MS,5,24635,MAX
MS,5,1066,HIGH
MS,5,62,MED
MS,5,2,LOW
MS,6,24651,MAX
MS,6,1067,HIGH
MS,6,61,MED
MS,6,2,LOW
MS,7,24647,MAX
MS,7,1067,HIGH
MS,7,62,MED
MS,7,2,LOW
MS,8,24651,MAX
MS,8,1067,HIGH
MS,8,62,MED
MS,8,2,LOW
MS,9,24652,MAX
MS,9,1067,HIGH
MS,9,62,MED
MS,9,2,LOW
MS,10,24647,MAX
MS,10,1067,HIGH
MS,10,62,MED
MS,10,3,LOW
MS,11,24633,MAX
MS,11,1067,HIGH
MS,11,62,MED
MS,11,3,LOW
MS,12,24642,MAX
MS,12,1067,HIGH
MS,12,62,MED
MS,12,2,LOW
MS,13,24648,MAX
MS,13,1067,HIGH
MS,13,61,MED
MS,13,3,LOW
MS,14,24643,MAX
MS,14,1067,HIGH
MS,14,62,MED
MS,14,3,LOW
MS,15,24649,MAX
MS,15,1067,HIGH
MS,15,61,MED
MS,15,3,LOW
MS,16,24636,MAX
MS,16,1067,HIGH
MS,16,62,MED
MS,16,2,LOW
MS,17,24645,MAX
MS,17,1067,HIGH
MS,17,62,MED
MS,17,2,LOW
MS,18,24649,MAX
MS,18,1067,HIGH
MS,18,62,MED
MS,18,3,LOW
MS,19,24636,MAX
MS,19,1067,HIGH
MS,19,62,MED
MS,19,2,LOW
MS,20,24645,MAX
MS,20,1067,HIGH
MS,20,62,MED
MS,20,2,LOW
MS2,1,32126,MAX
MS2,1,1398,HIGH
MS2,1,81,MED
MS2,1,3,LOW
MS2,2,32326,MAX
MS2,2,1400,HIGH
MS2,2,81,MED
MS2,2,3,LOW
MS2,3,32334,MAX
MS2,3,1400,HIGH
MS2,3,81,MED
MS2,3,3,LOW
MS2,4,32328,MAX
MS2,4,1400,HIGH
MS2,4,81,MED
MS2,4,3,LOW
MS2,5,32308,MAX
MS2,5,1399,HIGH
MS2,5,81,MED
MS2,5,3,LOW
MS2,6,32294,MAX
MS2,6,1398,HIGH
MS2,6,81,MED
MS2,6,3,LOW
MS2,7,32281,MAX
MS2,7,1398,HIGH
MS2,7,80,MED
MS2,7,3,LOW
MS2,8,32256,MAX
MS2,8,1397,HIGH
MS2,8,81,MED
MS2,8,3,LOW
MS2,9,32235,MAX
MS2,9,1396,HIGH
MS2,9,81,MED
MS2,9,3,LOW
