[ok] led auto
[ok] time 600
[ok] gain max
[ok] read 100
100,1.02,lo,400
[ok] time 300
[ok] gain max
[ok] read 100
1,0.96,max,300
2,0.96,max,300
3,0.96,max,300
4,0.96,max,300
5,0.96,max,300
6,0.96,max,300
7,0.96,max,300
8,0.96,max,300
9,0.96,max,300
10,0.96,max,300
11,0.97,max,300
12,0.97,max,300
13,0.97,max,300
14,0.97,max,300
15,0.97,max,300
16,0.97,max,300
17,0.97,max,300
18,0.97,max,300
19,0.97,max,300
20,0.97,max,300
21,0.97,max,300
22,0.97,max,300
23,0.97,max,300
24,0.97,max,300
25,0.97,max,300
26,0.97,max,300
27,0.97,max,300
28,0.97,max,300
29,0.97,max,300
30,0.97,max,300
31,0.97,max,300
32,0.97,max,300
33,0.97,max,300
34,0.97,max,300
35,0.97,max,300
36,0.97,max,300
37,0.97,max,300
38,0.97,max,300
39,0.97,max,300
40,0.97,max,300
41,0.97,max,300
42,0.97,max,300
43,0.97,max,300
44,0.97,max,300
45,0.97,max,300
46,0.97,max,300
47,0.97,max,300
48,0.97,max,300
49,0.97,max,300
50,0.97,max,300
51,0.97,max,300
52,0.97,max,300
53,0.97,max,300
54,0.97,max,300
55,0.97,max,300
56,0.97,max,300
57,0.97,max,300
58,0.97,max,300
59,0.97,max,300
60,0.97,max,300
61,0.97,max,300
62,0.97,max,300
63,0.97,max,300
64,0.97,max,300
65,0.97,max,300
66,0.97,max,300
67,0.97,max,300
68,0.97,max,300
69,0.97,max,300
70,0.97,max,300
71,0.97,max,300
72,0.97,max,300
73,0.97,max,300
74,0.97,max,300
75,0.97,max,300
76,0.97,max,300
77,0.97,max,300
78,0.97,max,300
79,0.97,max,300
80,0.97,max,300
81,0.97,max,300
82,0.97,max,300
83,0.97,max,300
84,0.97,max,300
85,0.97,max,300
86,0.97,max,300
87,0.97,max,300
88,0.97,max,300
89,0.97,max,300
90,0.97,max,300
91,0.97,max,300
92,0.97,max,300
93,0.97,max,300
94,0.97,max,300
95,0.97,max,300
96,0.97,max,300
97,0.97,max,300
98,0.97,max,300
99,0.97,max,300
100,0.97,max,300
[ok] gain hi
[ok] read 100
